ID,Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
F002S124,10,"CC de Oliveira, SC Acedo, J Pedrazzoli Jr, ...",Depot-specific alterations to insulin signaling in mesenteric adipose tissue during intestinal inflammatory response,2009.0,International …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1567576908003834,"https://scholar.google.com/scholar?cites=4579745841806042533&as_sdt=400005&sciodt=0,14&hl=en",125,2019-04-25,HTML,,,,,,,,10,1.0,3,4,10.0
F002S125,10,BI Brown,Chronic fatigue syndrome: a personalized integrative medicine approach.,2014.0,Alternative Therapies in Health & Medicine,scientificwellness.com,https://www.scientificwellness.com/files/brown_chronic_fatigue_syndrome-_a_personalized_integrative_medicine_approach.pdf,"https://scholar.google.com/scholar?cites=4187462715916874306&as_sdt=400005&sciodt=0,14&hl=en",126,2019-04-25,PDF,,,,,,,,10,2.0,10,1,5.0
F002S126,10,"J Rodríguez-Carrio, M Alperi-López, P López, ...",Non-esterified fatty acids profiling in rheumatoid arthritis: associations with clinical features and Th1 response,2016.0,PloS one,journals.plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0159573,"https://scholar.google.com/scholar?cites=13772544147843866229&as_sdt=400005&sciodt=0,14&hl=en",127,2019-04-25,HTML,,,,,,,,10,3.33,3,4,3.0
F002S127,9,"EA Gurzell, H Teague, D Duriancik, J Clinthorne, ...",Marine fish oils are not equivalent with respect to B-cell membrane organization and activation,2015.0,The Journal of nutritional …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0955286314002484,"https://scholar.google.com/scholar?cites=8116991129036846919&as_sdt=400005&sciodt=0,14&hl=en",128,2019-04-25,HTML,,,,,,,,9,2.25,2,5,4.0
F002S128,9,"L Vitetta, S Coulson, J Schloss, SL Beck, R Allen, ...",Dietary recommendations for patients with rheumatoid arthritis: a review,2012.0,Nutr Diet …,researchgate.net,https://www.researchgate.net/profile/Samantha_Coulson/publication/237045791_Dietary_recommendations_for_patients_with_rheumatoid_arthritis_a_review_Nutrition_and_Dietary_Supplements/links/0c96051afcaae2374a000000/Dietary-recommendations-for-patients-with-rheumatoid-arthritis-a-review-Nutrition-and-Dietary-Supplements.pdf,"https://scholar.google.com/scholar?cites=5019904484155753319&as_sdt=400005&sciodt=0,14&hl=en",129,2019-04-25,PDF,,,,,,,,9,1.29,2,6,7.0
F002S129,23,"JÂDL Perini, FB Stevanato, SC Sargi, ...",Omega-3 and omega-6 polyunsaturated fatty acids: metabolism in mammals and immune response,2010.0,Revista de …,SciELO Brasil,http://www.scielo.br/scielo.php?pid=S1415-52732010000600013&script=sci_arttext,"https://scholar.google.com/scholar?cites=17156506974746299568&as_sdt=400005&sciodt=0,14&hl=en",130,2019-04-25,HTML,,,,,,,,23,2.56,6,4,9.0
F002S130,8,"DC Wathes, ZG Cheng, W Mareiy, A Fouladi-Nashta",Polyunsaturated fatty acids and fertility in female mammals: an update.,2013.0,CAB Rev.,researchgate.net,https://www.researchgate.net/profile/Waleed_Marei/publication/259866649_Polyunsaturated_fatty_acids_and_fertility_in_female_mammals_an_update/links/560a697108ae4d86bb138a49.pdf,"https://scholar.google.com/scholar?cites=12011447167135768779&as_sdt=400005&sciodt=0,14&hl=en",131,2019-04-25,PDF,,,,,,,,8,1.33,2,4,6.0
F002S131,8,"KA Haitz, N Anandasabapathy",Docosahexaenoic acid alleviates atopic dermatitis in mice by generating T regulatory cells and m2 macrophages,2015.0,Journal of Investigative Dermatology,Elsevier,https://www.sciencedirect.com/science/article/pii/S0022202X15372766,"https://scholar.google.com/scholar?cites=17231489765878490166&as_sdt=400005&sciodt=0,14&hl=en",132,2019-04-25,HTML,,,,,,,,8,2.0,4,2,4.0
F002S132,8,"P Zhang, X Wen, F Gu, X Zhang, J Li, Y Liu, ...",Role of serum polyunsaturated fatty acids in the development of colorectal cancer,2015.0,… journal of clinical and …,ncbi.nlm.nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4658982/,"https://scholar.google.com/scholar?cites=4010047660921572599&as_sdt=400005&sciodt=0,14&hl=en",133,2019-04-25,HTML,,,,,,,,8,2.0,1,7,4.0
F002S133,7,"SC Sargi, MMO Dalalio, JV Visentainer, ...","Production of TNF-α, nitric oxide and hydrogen peroxide by macrophages from mice with paracoccidioidomycosis that were fed a linseed oil-enriched diet",2012.0,Memórias do Instituto …,SciELO Brasil,http://www.scielo.br/scielo.php?pid=S0074-02762012000300003&script=sci_arttext&tlng=es,"https://scholar.google.com/scholar?cites=10225879569389765284&as_sdt=400005&sciodt=0,14&hl=en",134,2019-04-25,HTML,,,,,,,,7,1.0,2,4,7.0
F002S134,7,CM Pond,Paracrine provision of lipids in the immune system,2009.0,Current Immunology Reviews,ingentaconnect.com,https://www.ingentaconnect.com/content/ben/cir/2009/00000005/00000002/art00007,"https://scholar.google.com/scholar?cites=12098421115221420463&as_sdt=400005&sciodt=0,14&hl=en",135,2019-04-25,,,,,,,,,7,0.7,7,1,10.0
F002S135,7,"C Binter, A Khol-Parisini, W Gerner, ...",Effect of maternally supplied n-3 and n-6 oils on the fatty acid composition and mononuclear immune cell distribution of lymphatic tissue from the gastrointestinal tract …,2011.0,Archives of animal …,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/1745039X.2011.588847,"https://scholar.google.com/scholar?cites=10229599700303228334&as_sdt=400005&sciodt=0,14&hl=en",136,2019-04-25,,,,,,,,,7,0.88,2,4,8.0
F002S136,8,C Smyl,Ketogenic diet and cancer—a perspective,2016.0,Metabolism in Cancer,Springer,https://link.springer.com/chapter/10.1007/978-3-319-42118-6_11,"https://scholar.google.com/scholar?cites=14342262608501775432&as_sdt=400005&sciodt=0,14&hl=en",137,2019-04-25,,,,,,,,,8,2.67,8,1,3.0
F002S137,7,"J Feher, E Pinter, I Kovács, Z Helyes, A Kemény, ...",Irritable eye syndrome: neuroimmune mechanisms and benefits of selected nutrients,2014.0,The ocular …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1542012413001663,"https://scholar.google.com/scholar?cites=3531404384558964428&as_sdt=400005&sciodt=0,14&hl=en",138,2019-04-25,HTML,,,,,,,,7,1.4,1,6,5.0
F002S138,6,"NA Shaikh, PS Tappia",Why are there inconsistencies in the outcomes of some omega-3 fatty acid trials for the management of cardiovascular disease?,2015.0,Clinical Lipidology,Taylor & Francis,https://www.tandfonline.com/doi/pdf/10.2217/clp.15.1,"https://scholar.google.com/scholar?cites=14181724292729300485&as_sdt=400005&sciodt=0,14&hl=en",139,2019-04-25,PDF,,,,,,,,6,1.5,3,2,4.0
F002S139,6,"A Tan, B Sullenbarger, R Prakash, ...",Supplementation with eicosapentaenoic acid and docosahexaenoic acid reduces high levels of circulating proinflammatory cytokines in aging adults: A …,2018.0,… Leukotrienes and Essential …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0952327817302958,"https://scholar.google.com/scholar?cites=8066986217304877060&as_sdt=400005&sciodt=0,14&hl=en",140,2019-04-25,HTML,,,,,,,,6,6.0,2,4,1.0
F002S140,6,"MJ Salini, NM Wade, BC Araújo, GM Turchini, ...","Eicosapentaenoic Acid, Arachidonic Acid and Eicosanoid Metabolism in Juvenile Barramundi Lates calcarifer",2016.0,Lipids,Wiley Online Library,https://onlinelibrary.wiley.com/doi/pdf/10.1007/s11745-016-4167-4,"https://scholar.google.com/scholar?cites=7407707826890652392&as_sdt=400005&sciodt=0,14&hl=en",141,2019-04-25,PDF,,,,,,,,6,2.0,1,5,3.0
F002S141,6,"MZ Wang, LY Ding, JF Wang, LH Yu, ...",The effects of n-6: n-3 polyunsaturated fatty acid ratios on serum protein and immunoglobulins in the Yangzhou goose,2012.0,Journal of Animal and …,jafs.com.pl,http://www.jafs.com.pl/pdf-66097-5597?filename=The%20effects%20of%20n-6:n-3.pdf,"https://scholar.google.com/scholar?cites=11131489828897168280&as_sdt=400005&sciodt=0,14&hl=en",142,2019-04-25,,,,,,,,,6,0.86,1,5,7.0
F002S142,5,"YY Fan, NR Fuentes, TY Hou, R Barhoumi, ...",Remodelling of primary human CD4+ T cell plasma membrane order by n-3 PUFA,2018.0,British Journal of …,cambridge.org,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/remodelling-of-primary-human-cd4-t-cell-plasma-membrane-order-by-n3-pufa/4E201CD7DE888E26C9123EBCA4EEF68B,"https://scholar.google.com/scholar?cites=2357953199285813578&as_sdt=400005&sciodt=0,14&hl=en",143,2019-04-25,,,,,,,,,5,5.0,1,5,1.0
F002S143,5,"G Rossoni, BM Stankov",Alpha-lipoic acid and docosahexaenoic acid,2010.0,Nutrafoods,Springer,https://link.springer.com/article/10.1007/BF03223338,"https://scholar.google.com/scholar?cites=7434885142364588679&as_sdt=400005&sciodt=0,14&hl=en",144,2019-04-25,,,,,,,,,5,0.56,3,2,9.0
F002S144,6,"Y Sun, X Jia, L Hou, X Liu, ...",Involvement of apoptotic pathways in docosahexaenoic acid-induced benefit in prostate cancer: Pathway-focused gene expression analysis using RT 2 …,2017.0,Lipids in health and …,lipidworld.biomedcentral.com,https://lipidworld.biomedcentral.com/articles/10.1186/s12944-017-0442-5,"https://scholar.google.com/scholar?cites=4435093409709603564&as_sdt=400005&sciodt=0,14&hl=en",145,2019-04-25,HTML,,,,,,,,6,3.0,1,5,2.0
F002S145,5,"A Saini, K Harjai, S Chhibber",Sea-cod oil supplementation alters the course of Streptococcus pneumoniae infection in BALB/c mice,2011.0,European journal of clinical microbiology & …,Springer,https://link.springer.com/article/10.1007/s10096-010-1099-4,"https://scholar.google.com/scholar?cites=1615623387699003023&as_sdt=400005&sciodt=0,14&hl=en",146,2019-04-25,HTML,,,,,,,,5,0.63,2,3,8.0
F002S146,5,"LBS Harsløf, CT Damsgaard, AD Andersen, ...","Reduced ex vivo stimulated IL-6 response in infants randomized to fish oil from 9 to 18 months, especially among PPARG2 and COX2 wild types",2015.0,… and Essential Fatty …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0952327814001756,"https://scholar.google.com/scholar?cites=3859333293287345092&as_sdt=400005&sciodt=0,14&hl=en",147,2019-04-25,HTML,,,,,,,,5,1.25,1,4,4.0
F002S147,5,"F Marangoni, A Poli",Clinical pharmacology of n-3 polyunsaturated fatty acids: non-lipidic metabolic and hemodynamic effects in human patients,2013.0,Atherosclerosis Supplements,Elsevier,https://www.sciencedirect.com/science/article/pii/S1567568813700035,"https://scholar.google.com/scholar?cites=3359193049494421295&as_sdt=400005&sciodt=0,14&hl=en",148,2019-04-25,,,,,,,,,5,0.83,3,2,6.0
F002S148,5,"RD Van Anholt, Z Hofman, WHA Kiers",Balanced fat composition and use thereof in a liquid nutritional composition suitable for enteral feeding,2015.0,"US Patent 9,044,043",Google Patents,https://patents.google.com/patent/US9044043B2/en,"https://scholar.google.com/scholar?cites=11062633605852243032&as_sdt=400005&sciodt=0,14&hl=en",149,2019-04-25,,,,,,,,,5,1.25,2,3,4.0
F002S149,9,"王瑾, 于健春, 康维明, 马志强",鱼油脂肪乳剂对炎症的影响及其临床应用,2011.0,,cnki.com.cn,http://www.cnki.com.cn/Article/CJFDTotal-ZGWK201104038.htm,"https://scholar.google.com/scholar?cites=222467979009700274&as_sdt=400005&sciodt=0,14&hl=en",150,2019-04-25,,,,,,,,,9,1.13,2,4,8.0
F002S150,4,"YB Wang, XJ Yang, DK Qin, Y Feng, YM Guo, ...",Effects of eicosapentaenoic acid and docosahexaenoic acid on responses of LPS-stimulated intestinal B lymphocytes from broiler chickens studied in vitro,2011.0,… Food Research and …,Springer,https://link.springer.com/article/10.1007/s00217-011-1554-1,"https://scholar.google.com/scholar?cites=15875020913607090285&as_sdt=400005&sciodt=0,14&hl=en",151,2019-04-25,HTML,,,,,,,,4,0.5,1,6,8.0
F002S151,4,"G Savoini, G Farina, V Dell'Orto, ...",Through ruminant nutrition to human health: role of fatty acids,2016.0,Advances in Animal …,cambridge.org,https://www.cambridge.org/core/journals/advances-in-animal-biosciences/article/through-ruminant-nutrition-to-human-health-role-of-fatty-acids/8CCC3F7A402D3E3605006607BC7F2C12,"https://scholar.google.com/scholar?cites=15136942063678306619&as_sdt=400005&sciodt=0,14&hl=en",152,2019-04-25,,,,,,,,,4,1.33,1,4,3.0
F002S152,4,"DN Coleman, KD Murphy, ...",Prepartum fatty acid supplementation in sheep. II. Supplementation of eicosapentaenoic acid and docosahexaenoic acid during late gestation alters the fatty acid …,2018.0,Journal of animal science,academic.oup.com,https://academic.oup.com/jas/article-abstract/96/3/1181/4818671,"https://scholar.google.com/scholar?cites=9772850180041986729&as_sdt=400005&sciodt=0,14&hl=en",153,2019-04-25,,,,,,,,,4,4.0,1,3,1.0
F002S153,4,"NB Janakiram, A Mohammed, ML Lang, CV Rao",Immune modulation by agents used in the prevention and treatment of colon and pancreatic cancers,2015.0,Cancer Immunology,Springer,https://link.springer.com/chapter/10.1007/978-3-662-46410-6_13,"https://scholar.google.com/scholar?cites=13851511550865685191&as_sdt=400005&sciodt=0,14&hl=en",154,2019-04-25,,,,,,,,,4,1.0,1,4,4.0
F002S154,3,"N Kemse, D Sundrani, A Kale, S Joshi","Maternal Micronutrients, Omega-3 fatty acids and gene expression of angiogenic and inflammatory markers in pregnancy induced hypertension rats",2017.0,Archives of medical research,Elsevier,https://www.sciencedirect.com/science/article/pii/S0188440917302060,"https://scholar.google.com/scholar?cites=12716559816095733803&as_sdt=400005&sciodt=0,14&hl=en",155,2019-04-25,HTML,,,,,,,,3,1.5,1,4,2.0
F002S155,3,SM Ross,Omega-3 fatty acids: clinical applications in the treatment of depression,2016.0,Holistic nursing practice,journals.lww.com,https://journals.lww.com/hnpjournal/fulltext/2016/11000/Omega_3_Fatty_Acids__Clinical_Applications_in_the.11.aspx,"https://scholar.google.com/scholar?cites=13043629956317986392&as_sdt=400005&sciodt=0,14&hl=en",156,2019-04-25,HTML,,,,,,,,3,1.0,3,1,3.0
F002S156,3,"S Basiouni, H Fuhrmann, J Schumann",The influence of polyunsaturated fatty acids on the phospholipase d isoforms trafficking and activity in mast cells,2013.0,International journal of molecular …,mdpi.com,https://www.mdpi.com/1422-0067/14/5/9005,"https://scholar.google.com/scholar?cites=13771974776627832084&as_sdt=400005&sciodt=0,14&hl=en",157,2019-04-25,,,,,,,,,3,0.5,1,3,6.0
F002S157,3,"RB Melo, PG de Barros Silva, RB Oriá, ...",Anti-inflammatory effect of a fatty acid mixture with high ω-9: ω-6 ratio and low ω-6: ω-3 ratio on rats submitted to dental extraction,2017.0,Archives of oral …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0003996916303326,"https://scholar.google.com/scholar?cites=12866701769337227160&as_sdt=400005&sciodt=0,14&hl=en",158,2019-04-25,HTML,,,,,,,,3,1.5,1,4,2.0
F002S158,3,"G Farina, D Cattaneo, C Lecchi, G Invernizzi, G Savoini, ...",A Review on the Role of EPA and DHA Through Goat Nutrition to Human Health: Could they be Effective both to Animals and Humans?,2015.0,,air.unimi.it,https://air.unimi.it/handle/2434/327292,"https://scholar.google.com/scholar?cites=8977706344220407358&as_sdt=400005&sciodt=0,14&hl=en",159,2019-04-25,,,,,,,,,3,0.75,1,6,4.0
F002S159,5,"左磊, 李藏兰, 赖长华",不同 n-6/n-3 多不饱和脂肪酸比值对断奶仔猪生长性能和免疫反应的影响,2010.0,中国畜牧杂志,cnki.com.cn,http://www.cnki.com.cn/Article/CJFDTotal-ZGXM201023014.htm,"https://scholar.google.com/scholar?cites=11445377764194441212&as_sdt=400005&sciodt=0,14&hl=en",160,2019-04-25,,,,,,,,,5,0.56,2,3,9.0
F002S160,4,"张婕, 高颖昌, 崔向丽, 任淑萍",鱼油脂肪乳对危重症疾病的肠外营养应用,2008.0,,cnki.com.cn,http://www.cnki.com.cn/Article/CJFDTotal-GLYZ200806018.htm,"https://scholar.google.com/scholar?cites=4766001660166395317&as_sdt=400005&sciodt=0,14&hl=en",161,2019-04-25,,,,,,,,,4,0.36,1,4,11.0
F002S161,4,"FJ Schweigert, J Reimann",Mikronährstoffe und ihre Bedeutung für das Auge–Wirkungsweise von Lutein/Zeaxanthin und Omega-3-Fettsäuren,2011.0,Klinische Monatsblätter für …,thieme-connect.com,https://www.thieme-connect.com/products/ejournals/html/10.1055/s-0029-1245527,"https://scholar.google.com/scholar?cites=5695518218965793960&as_sdt=400005&sciodt=0,14&hl=en",162,2019-04-25,,,,,,,,,4,0.5,2,2,8.0
F002S162,2,"MG Parker, L Konnikova, CR Martin",The role of nutrition in health and disease in premature infants: current knowledge gaps and defining the research agenda,2013.0,Nutrition in Infancy,Springer,https://link.springer.com/chapter/10.1007/978-1-62703-224-7_8,"https://scholar.google.com/scholar?cites=5435795879332668412&as_sdt=400005&sciodt=0,14&hl=en",163,2019-04-25,,,,,,,,,2,0.33,1,3,6.0
F002S163,3,"JI Fenton, NG Hord, S Ghosh, ...",Long chain omega-3 fatty acid immunomodulation and the potential for adverse health outcomes,2013.0,"… , and essential fatty acids",ncbi.nlm.nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3912985/,"https://scholar.google.com/scholar?cites=18312153450336124132&as_sdt=400005&sciodt=0,14&hl=en",164,2019-04-25,HTML,,,,,,,,3,0.5,1,4,6.0
F002S164,2,"Q Leyrolle, S Layé, A Nadjar",N-3 PUFAs and neuroinflammatory processes in cognitive disorders,2016.0,OCL,ocl-journal.org,https://www.ocl-journal.org/articles/ocl/abs/2016/01/ocl150064-s/ocl150064-s.html,"https://scholar.google.com/scholar?cites=3294733745424242050&as_sdt=400005&sciodt=0,14&hl=en",165,2019-04-25,,,,,,,,,2,0.67,1,3,3.0
F002S165,2,JE MagroneT,Nutraceuticals in immunosenescence,2015.0,Anti-ageing nutrients: evidence-based prevention …,books.google.com,https://books.google.com/books?hl=en&lr=&id=pgecCAAAQBAJ&oi=fnd&pg=PA183&ots=rBTC1sCVB0&sig=IzCtx8cEcSWnn8JVzhdJXlfWyl4,"https://scholar.google.com/scholar?cites=5556586622879215476&as_sdt=400005&sciodt=0,14&hl=en",166,2019-04-25,,,,,,,,,2,0.5,2,1,4.0
F002S166,2,"洪澄英, 张卫星",ω-3 鱼油脂肪乳在脓毒症并急性肾损伤患者中的临床应用,2014.0,,cnki.com.cn,http://www.cnki.com.cn/Article/CJFDTotal-PLHY201423158.htm,"https://scholar.google.com/scholar?cites=14534586397640395764&as_sdt=400005&sciodt=0,14&hl=en",167,2019-04-25,,,,,,,,,2,0.4,1,2,5.0
F002S167,1,KL Honda,Effect of omega-3 fatty acids on toll-like receptor 4-mediated macrophage inflammation and its regulation,2014.0,,search.proquest.com,http://search.proquest.com/openview/cf5363f5438c365d8388c9a588f1f6ed/1?pq-origsite=gscholar&cbl=18750&diss=y,"https://scholar.google.com/scholar?cites=11422155307159524182&as_sdt=400005&sciodt=0,14&hl=en",168,2019-04-25,HTML,,,,,,,,1,0.2,1,1,5.0
